model,display_name,video,true_label,score
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0185.avi,0,0.5903152227401733
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0765.avi,0,0.10966113954782486
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0182.avi,0,0.14027057588100433
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0291.avi,1,0.6016814112663269
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_606.mp4,1,0.9970883727073669
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_640.mp4,0,0.00047580988029949367
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_427.mp4,1,0.8007171750068665
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_935.mp4,1,0.995721697807312
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_751.mp4,0,0.0017822819063439965
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0415.avi,0,0.003594478825107217
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0754.avi,1,0.9797220230102539
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0154.avi,1,0.6944336891174316
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_199.mp4,0,0.017798911780118942
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0697.avi,1,0.9154917597770691
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_137.mp4,0,0.02224046364426613
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0225.avi,1,0.9841272234916687
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_327.mp4,0,0.005144922062754631
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0680.avi,1,0.9725021123886108
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0077.avi,1,0.9685075879096985
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_242.mp4,1,0.9390707015991211
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0111.avi,1,0.37174272537231445
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_919.mp4,0,0.012306321412324905
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_627.mp4,0,0.001207683701068163
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0289.avi,0,0.8772898316383362
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_587.mp4,1,0.9809300899505615
original,SIRCH original (epoch 4),C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0166.avi,1,0.9516347646713257
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0413.avi,1,0.9050594568252563
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0215.avi,1,0.961247444152832
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_466.mp4,1,0.9672973155975342
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0429.avi,0,0.15978646278381348
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0575.avi,1,0.9786161780357361
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0303.avi,1,0.9543462991714478
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_216.mp4,0,0.6386771202087402
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_973.mp4,1,0.8764492869377136
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0167.avi,1,0.9827536344528198
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_891.avi,0,0.0016452709678560495
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0512.avi,1,0.9787998795509338
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_156.mp4,0,0.0023190381471067667
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0087.avi,0,0.2235688716173172
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0114.avi,0,0.6988688111305237
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0565.avi,0,0.5454618334770203
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_128.mp4,1,0.9524779319763184
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0705.avi,0,0.2831837236881256
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_329.mp4,0,0.04586401209235191
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0282.avi,0,0.36347442865371704
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_837.mp4,1,0.9084650874137878
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_263.mp4,0,0.0010878397151827812
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0554.avi,1,0.9672435522079468
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_565.mp4,1,0.9521222114562988
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0393.avi,1,0.936808168888092
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0470.avi,1,0.8819262385368347
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_896.avi,0,0.0017643739702180028
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0062.avi,0,0.14191679656505585
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0484.avi,0,0.03836863115429878
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_337.mp4,1,0.9848426580429077
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_798.mp4,1,0.9338831305503845
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_757.mp4,1,0.9658860564231873
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_679.mp4,1,0.9586430191993713
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0635.avi,0,0.18374882638454437
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0150.avi,1,0.986285388469696
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_685.mp4,1,0.9778638482093811
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_735.mp4,0,0.0032115180511027575
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_671.mp4,1,0.9592976570129395
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0611.avi,1,0.6878395080566406
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_390.mp4,1,0.9785301089286804
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_319.mp4,0,0.00895314384251833
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_172.mp4,0,0.0021317312493920326
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_379.mp4,0,0.006963465828448534
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0719.avi,0,0.26428255438804626
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0580.avi,1,0.9675045013427734
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_475.mp4,0,0.11122958362102509
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_122.mp4,1,0.991442859172821
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0050.avi,0,0.2916187644004822
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0121.avi,0,0.09380310773849487
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_487.mp4,1,0.9962260723114014
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0389.avi,1,0.9815089702606201
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_452.mp4,0,0.0025149371940642595
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0021.avi,1,0.9406175017356873
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0442.avi,1,0.7813708186149597
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_103.mp4,1,0.9785552024841309
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_259.mp4,0,0.023147383704781532
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0148.avi,0,0.35177573561668396
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_583.mp4,0,0.04063735529780388
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_632.mp4,1,0.986559271812439
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_819.mp4,0,0.0005934021319262683
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0177.avi,0,0.5067580938339233
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0053.avi,1,0.792219877243042
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_103.mp4,0,0.15920649468898773
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0122.avi,1,0.7770035266876221
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_877.mp4,1,0.6676107048988342
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0350.avi,0,0.0027681789360940456
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0572.avi,1,0.9719327092170715
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0771.avi,0,0.02126515470445156
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0613.avi,1,0.743640124797821
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0763.avi,1,0.8391445875167847
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0509.avi,1,0.35231539607048035
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0636.avi,0,0.01963880844414234
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0183.avi,1,0.9587871432304382
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0111.avi,1,0.7677269577980042
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0364.avi,0,0.016171889379620552
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0061.avi,0,0.8263731002807617
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_680.mp4,0,0.04098479077219963
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0794.avi,0,0.03125756233930588
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_214.mp4,1,0.23874413967132568
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_298.mp4,0,0.006653470918536186
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_788.mp4,0,0.44872528314590454
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_956.mp4,1,0.9907915592193604
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0057.avi,0,0.5613670349121094
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_843.mp4,0,0.6814579367637634
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0211.avi,1,0.9464572668075562
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_210.mp4,0,0.007338195573538542
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0626.avi,1,0.9622583985328674
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_506.mp4,0,0.009165143594145775
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0490.avi,1,0.4344501793384552
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0151.avi,1,0.9806011915206909
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0039.avi,1,0.7352818846702576
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_322.mp4,0,0.0023957588709890842
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_607.mp4,0,0.0032159462571144104
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0592.avi,0,0.0023575592786073685
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0408.avi,1,0.8425610065460205
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_872.avi,0,0.000599248509388417
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_398.mp4,1,0.7349196672439575
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_783.mp4,1,0.9933005571365356
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_236.mp4,0,0.005919331684708595
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0068.avi,0,0.42889654636383057
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_295.mp4,1,0.9907260537147522
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_694.mp4,0,0.0017963723512366414
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0038.avi,1,0.1577112078666687
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_794.mp4,0,0.026973528787493706
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0095.avi,0,0.01665431447327137
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_154.mp4,0,0.0004741934244520962
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0317.avi,0,0.902679979801178
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_214.mp4,0,0.0024779816158115864
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_161.mp4,0,0.0011330799898132682
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0034.avi,1,0.8599647283554077
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0752.avi,1,0.8311585783958435
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_877.avi,0,0.003054604632779956
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0471.avi,0,0.005848177708685398
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0175.avi,1,0.7529721856117249
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0138.avi,0,0.2775682210922241
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_619.mp4,0,0.012137121520936489
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0184.avi,0,0.1932993233203888
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0076.avi,0,0.05271400138735771
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0367.avi,0,0.005812693852931261
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0085.avi,1,0.8728483319282532
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0125.avi,0,0.3982127606868744
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0086.avi,1,0.809930145740509
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0612.avi,1,0.5608663558959961
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0371.avi,1,0.9871304631233215
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0484.avi,1,0.5599298477172852
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0340.avi,1,0.5833058953285217
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0113.avi,0,0.2296469509601593
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_53.mp4,1,0.9857333898544312
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0074.avi,1,0.8859310150146484
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0194.avi,1,0.8347883820533752
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_277.mp4,0,0.06204228475689888
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0113.avi,1,0.4552157521247864
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_184.mp4,1,0.979139506816864
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_472.mp4,0,0.037043698132038116
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0008.avi,1,0.9234986305236816
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_196.mp4,1,0.9594217538833618
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_944.mp4,0,0.0076895360834896564
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0021.avi,1,0.9014819860458374
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_159.mp4,1,0.9704596400260925
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_158.mp4,0,0.00821728352457285
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0575.avi,0,0.012075764127075672
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0036.avi,1,0.9417957067489624
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_108.mp4,1,0.9795452356338501
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0013.avi,1,0.8114900588989258
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0667.avi,1,0.9073441624641418
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_724.mp4,1,0.8867824673652649
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0376.avi,1,0.22322340309619904
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_857.mp4,0,0.0024002438876777887
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_356.mp4,0,0.7302862405776978
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_109.mp4,0,0.22282811999320984
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_928.mp4,1,0.9939103722572327
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_971.mp4,1,0.9886950254440308
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0198.avi,1,0.9332035779953003
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0664.avi,1,0.9136667847633362
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0469.avi,0,0.031925540417432785
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0453.avi,0,0.4261839687824249
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_353.mp4,0,0.2859612703323364
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0255.avi,0,0.05132531374692917
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_970.mp4,1,0.9855270385742188
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_164.mp4,1,0.9950984120368958
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0542.avi,0,0.15002314746379852
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_38.mp4,0,0.014390673488378525
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_7.mp4,1,0.7572800517082214
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0443.avi,1,0.5170177817344666
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0345.avi,0,0.10079971700906754
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0477.avi,0,0.8421967029571533
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_267.mp4,1,0.9746039509773254
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_884.avi,0,0.0004969948204234242
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0182.avi,1,0.6330674886703491
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0539.avi,1,0.5851802825927734
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0785.avi,1,0.9800817966461182
