experiment,video,true_label,score,pred_label
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_671.mp4,0,0.02698238,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_188.mp4,1,0.92508864,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_929.mp4,0,0.13440594,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_273.mp4,0,0.13040416,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_495.mp4,1,0.87665999,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_991.mp4,0,0.35224509,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_905.avi,0,0.08238234,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_13.mp4,0,0.05785621,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_823.mp4,1,0.56675881,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_264.mp4,1,0.02758811,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_140.mp4,1,0.95831370,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_923.mp4,0,0.56070364,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_667.mp4,1,0.07460891,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_117.mp4,0,0.77699733,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_96.mp4,1,0.82627869,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_631.mp4,0,0.63294685,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_116.mp4,0,0.22008088,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_392.mp4,1,0.87088007,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_810.mp4,0,0.51135218,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_448.mp4,1,0.05250866,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_829.mp4,0,0.01408062,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_527.mp4,0,0.39053515,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_263.mp4,0,0.26999712,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_701.mp4,1,0.53524244,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_834.mp4,0,0.01206657,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_556.mp4,1,0.23931058,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_87.mp4,1,0.83823895,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_332.mp4,0,0.13935615,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_806.mp4,1,0.95661855,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_766.mp4,0,0.02681719,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_191.mp4,1,0.94780600,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_277.mp4,1,0.37058982,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_358.mp4,1,0.84431267,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_555.mp4,1,0.18336071,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_927.mp4,1,0.90609646,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_591.mp4,1,0.16585052,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_323.mp4,1,0.65921140,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_959.mp4,1,0.91612589,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_893.avi,0,0.08477732,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_638.mp4,0,0.55276847,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_294.mp4,1,0.14731050,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_795.mp4,0,0.21286947,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_147.mp4,0,0.33411604,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_781.mp4,1,0.91662353,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_60.mp4,0,0.09001893,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_339.mp4,1,0.10383847,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_833.mp4,1,0.92958641,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_735.mp4,1,0.36676121,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_551.mp4,0,0.35955608,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_687.mp4,1,0.57859612,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_892.avi,0,0.07608774,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_675.mp4,1,0.45351148,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_891.avi,0,0.14180721,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_316.mp4,0,0.08338036,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_725.mp4,1,0.37259647,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_474.mp4,1,0.67334843,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_972.mp4,0,0.65001029,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_991.mp4,1,0.74121356,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_865.mp4,1,0.59247804,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_93.mp4,0,0.02302691,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_39.mp4,1,0.05653943,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_208.mp4,1,0.86671489,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_468.mp4,0,0.15734863,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_232.mp4,1,0.89612639,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_934.mp4,1,0.94761384,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_647.mp4,1,0.02631374,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_84.mp4,0,0.51367331,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_973.mp4,0,0.79519558,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_55.mp4,1,0.74638301,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_99.mp4,1,0.85222077,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_655.mp4,1,0.25643054,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_381.mp4,0,0.05217851,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_632.mp4,1,0.33579865,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_901.avi,0,0.21328348,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_354.mp4,0,0.24133140,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_115.mp4,0,0.21094766,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_154.mp4,1,0.95169717,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_908.avi,0,0.09924301,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_337.mp4,0,0.20181781,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_883.avi,0,0.01133289,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_252.mp4,0,0.06211239,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_612.mp4,0,0.10171291,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_487.mp4,1,0.84499139,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_399.mp4,0,0.15085188,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_587.mp4,1,0.20822151,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_261.mp4,0,0.14871410,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_620.mp4,0,0.22125271,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_380.mp4,0,0.17496651,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_182.mp4,1,0.96926183,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_248.mp4,1,0.89178449,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_150.mp4,1,0.67783988,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_174.mp4,1,0.84030569,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_237.mp4,0,0.12006328,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_720.mp4,1,0.52862716,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_817.mp4,0,0.01508688,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_526.mp4,0,0.08568162,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_349.mp4,0,0.40091833,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_412.mp4,0,0.25697950,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_413.mp4,1,0.52249676,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_382.mp4,1,0.92377889,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_269.mp4,0,0.22154692,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_29.mp4,0,0.18787599,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_409.mp4,1,0.71418029,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_38.mp4,0,0.50749409,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_710.mp4,0,0.26805937,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_270.mp4,1,0.90618408,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_181.mp4,0,0.37898394,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_330.mp4,0,0.35165024,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_657.mp4,1,0.38350010,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_350.mp4,0,0.73190510,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_727.mp4,0,0.04134977,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_846.mp4,0,0.17413622,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_213.mp4,0,0.15623163,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_369.mp4,0,0.14557073,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_460.mp4,1,0.85969722,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_560.mp4,1,0.46152982,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_915.mp4,0,0.94345319,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_621.mp4,1,0.05388972,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_154.mp4,0,0.01589391,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_736.mp4,1,0.36161479,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_513.mp4,1,0.38551170,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_505.mp4,0,0.74622095,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_693.mp4,1,0.40913358,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_397.mp4,1,0.79247266,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_401.mp4,1,0.88816392,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_659.mp4,1,0.06583808,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_380.mp4,1,0.95018125,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_153.mp4,0,0.41681170,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_936.mp4,0,0.60888457,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_20.mp4,1,0.88481921,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_124.mp4,0,0.13098235,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_897.mp4,1,0.27910331,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_336.mp4,1,0.66616595,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_614.mp4,0,0.14908516,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_433.mp4,1,0.24059910,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_281.mp4,0,0.49422023,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_378.mp4,0,0.10586160,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_742.mp4,0,0.38618743,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_637.mp4,0,0.60396630,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_334.mp4,1,0.30377033,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_733.mp4,1,0.56221604,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_151.mp4,0,0.01420996,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_451.mp4,0,0.01963110,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_958.mp4,1,0.91078091,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_814.mp4,0,0.07130599,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_728.mp4,0,0.03135009,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_382.mp4,0,0.04693982,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_683.mp4,1,0.39592299,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_329.mp4,1,0.30476737,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_780.mp4,0,0.03239077,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_894.avi,0,0.07077989,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_717.mp4,0,0.04281138,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_853.mp4,1,0.85772187,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_617.mp4,0,0.03310161,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_856.mp4,1,0.84554100,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_167.mp4,0,0.02214879,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_970.mp4,0,0.02892419,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_523.mp4,0,0.41626704,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_52.mp4,0,0.08170966,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_805.mp4,0,0.03915723,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_669.mp4,1,0.09490971,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_219.mp4,1,0.91051215,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_257.mp4,1,0.19691147,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_788.mp4,0,0.47527573,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_337.mp4,1,0.70931762,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_214.mp4,0,0.34466258,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_680.mp4,0,0.21988428,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_960.mp4,1,0.89323527,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_779.mp4,1,0.91431624,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_253.mp4,0,0.15350817,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_869.avi,0,0.01601567,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_764.mp4,1,0.32969281,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_80.mp4,0,0.01084872,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_108.mp4,0,0.28942892,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_656.mp4,0,0.20732145,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_534.mp4,1,0.57389271,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_354.mp4,1,0.95530951,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_66.mp4,0,0.13978690,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_469.mp4,1,0.90632814,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_321.mp4,1,0.51757306,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_511.mp4,1,0.31006375,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_135.mp4,0,0.10833134,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_765.mp4,1,0.31138739,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_907.avi,0,0.10404563,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_419.mp4,1,0.84245414,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_374.mp4,0,0.02797159,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_49.mp4,0,0.03222508,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_77.mp4,0,0.25017244,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_51.mp4,0,0.72497177,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_389.mp4,1,0.08193964,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_651.mp4,1,0.51072669,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_633.mp4,1,0.89875627,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_198.mp4,0,0.37108836,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_211.mp4,0,0.54418415,1
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_217.mp4,1,0.40186024,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_506.mp4,0,0.06800484,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_739.mp4,1,0.22750285,0
rwf_only_on_rlvs,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_429.mp4,0,0.03955182,0
